"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"12-Mar-2021","EQ","2,699.00","2,699.00","2,610.10","2,672.30","2,634.40","2,637.50","2,651.91","22,339.95","2,015.20",1109504,"2,942,307,955.50",80984
"10-Mar-2021","EQ","2,600.00","2,687.00","2,598.90","2,592.70","2,673.00","2,672.30","2,665.40","22,339.95","2,015.20",1977416,"5,270,596,072.75",124292
"09-Mar-2021","EQ","2,600.00","2,618.30","2,573.00","2,583.25","2,590.70","2,592.70","2,596.52","22,339.95","2,015.20",677915,"1,760,218,494.95",53866
"08-Mar-2021","EQ","2,600.65","2,643.50","2,575.00","2,587.75","2,588.00","2,583.25","2,614.15","22,339.95","2,015.20",950809,"2,485,557,694.85",59050
"05-Mar-2021","EQ","2,584.80","2,634.20","2,560.00","2,593.20","2,586.00","2,587.75","2,604.09","22,339.95","2,015.20",1153319,"3,003,343,030.85",68344
"04-Mar-2021","EQ","2,570.00","2,633.00","2,545.35","2,599.05","2,590.00","2,593.20","2,597.88","22,339.95","2,015.20",1353079,"3,515,138,644.75",66407
"03-Mar-2021","EQ","2,605.80","2,626.85","2,571.10","2,602.30","2,601.00","2,599.05","2,591.21","22,339.95","2,015.20",1289447,"3,341,224,476.15",76360
"02-Mar-2021","EQ","2,584.00","2,611.00","2,530.00","2,556.15","2,605.00","2,602.30","2,569.61","22,339.95","2,015.20",1491743,"3,833,194,915.45",88521
"01-Mar-2021","EQ","2,523.00","2,568.90","2,497.15","2,498.60","2,559.75","2,556.15","2,542.87","22,339.95","2,015.20",1283153,"3,262,897,040.00",92458
"26-Feb-2021","EQ","2,529.70","2,546.95","2,463.65","2,551.95","2,480.00","2,498.60","2,504.83","22,339.95","2,015.20",1695786,"4,247,659,322.95",100346
"25-Feb-2021","EQ","2,555.00","2,558.95","2,517.00","2,535.80","2,554.00","2,551.95","2,539.68","22,339.95","2,015.20",1351820,"3,433,190,696.35",72691
"24-Feb-2021","EQ","2,530.05","2,562.85","2,500.00","2,514.70","2,530.00","2,535.80","2,531.62","22,339.95","2,015.20",807585,"2,044,502,265.90",47898
"23-Feb-2021","EQ","2,476.20","2,549.80","2,456.85","2,482.35","2,525.00","2,514.70","2,508.47","22,339.95","2,015.20",1821712,"4,569,707,898.10",114617
"22-Feb-2021","EQ","2,586.10","2,590.00","2,450.00","2,584.65","2,450.75","2,482.35","2,515.65","22,339.95","2,015.20",2189183,"5,507,226,289.55",142388
"19-Feb-2021","EQ","2,646.00","2,647.90","2,570.00","2,650.20","2,582.00","2,584.65","2,597.21","22,339.95","2,015.20",1588781,"4,126,399,694.60",85618
"18-Feb-2021","EQ","2,701.10","2,712.85","2,625.00","2,695.50","2,647.95","2,650.20","2,662.74","22,339.95","2,015.20",1924724,"5,125,041,608.50",104699
"17-Feb-2021","EQ","2,720.00","2,745.00","2,685.00","2,726.95","2,688.90","2,695.50","2,711.81","22,339.95","2,015.20",1491311,"4,044,155,489.10",78348
"16-Feb-2021","EQ","2,770.05","2,778.15","2,692.45","2,770.05","2,725.00","2,726.95","2,735.66","22,339.95","2,015.20",1525475,"4,173,173,375.90",88810
"15-Feb-2021","EQ","2,796.00","2,809.00","2,758.00","2,781.25","2,767.00","2,770.05","2,779.36","22,339.95","2,015.20",930514,"2,586,236,593.05",58166
"12-Feb-2021","EQ","2,840.00","2,844.95","2,765.05","2,818.15","2,774.00","2,781.25","2,799.23","22,339.95","2,015.20",1907486,"5,339,489,508.65",78061
"11-Feb-2021","EQ","2,750.00","2,840.80","2,701.30","2,901.30","2,827.00","2,818.15","2,793.35","22,339.95","2,015.20",4481414,"12,518,141,364.90",205410
"10-Feb-2021","EQ","2,968.00","2,998.90","2,876.75","2,947.65","2,893.00","2,901.30","2,941.99","22,339.95","2,015.20",2160932,"6,357,447,864.40",116131
"09-Feb-2021","EQ","2,993.30","3,018.00","2,936.05","2,970.40","2,948.00","2,947.65","2,974.39","22,339.95","2,015.20",1127584,"3,353,878,764.50",52872
"08-Feb-2021","EQ","2,934.00","2,986.00","2,930.10","2,932.15","2,973.90","2,970.40","2,964.00","22,339.95","2,015.20",654484,"1,939,888,941.35",38932
"05-Feb-2021","EQ","2,973.20","2,990.00","2,905.20","2,963.45","2,930.00","2,932.15","2,939.82","22,339.95","2,015.20",915838,"2,692,400,529.05",47243
"04-Feb-2021","EQ","2,900.90","2,978.00","2,881.00","2,916.90","2,965.00","2,963.45","2,943.54","22,339.95","2,015.20",1259327,"3,706,873,175.50",69432
"03-Feb-2021","EQ","2,904.85","2,948.00","2,871.50","2,904.85","2,919.00","2,916.90","2,918.26","22,339.95","2,015.20",1349528,"3,938,270,527.90",50470
"02-Feb-2021","EQ","2,920.00","2,920.00","2,825.95","2,842.85","2,906.00","2,904.85","2,874.14","22,339.95","2,015.20",2125895,"6,110,119,751.15",88608
"01-Feb-2021","EQ","2,777.00","2,868.05","2,698.55","2,744.30","2,853.00","2,842.85","2,781.99","22,339.95","2,015.20",1847361,"5,139,335,844.60",84346
"29-Jan-2021","EQ","2,812.40","2,870.45","2,726.95","2,798.45","2,758.30","2,744.30","2,800.07","22,339.95","2,015.20",2067268,"5,788,500,548.50",112364
"28-Jan-2021","EQ","2,780.00","2,830.00","2,738.35","2,789.90","2,786.70","2,798.45","2,793.49","22,339.95","2,015.20",1430646,"3,996,490,064.70",96332
"27-Jan-2021","EQ","2,899.95","2,932.40","2,769.50","2,869.55","2,784.50","2,789.90","2,827.64","22,339.95","2,015.20",2574644,"7,280,159,264.75",152884
"25-Jan-2021","EQ","3,029.95","3,029.95","2,851.25","2,972.60","2,883.30","2,869.55","2,903.82","22,339.95","2,015.20",2024082,"5,877,564,110.10",114899
"22-Jan-2021","EQ","2,900.00","3,037.00","2,900.00","2,926.60","2,978.75","2,972.60","2,995.62","22,339.95","2,015.20",3091826,"9,261,933,767.10",176276
"21-Jan-2021","EQ","2,896.00","2,955.00","2,895.05","2,881.55","2,931.00","2,926.60","2,933.37","22,339.95","2,015.20",1451173,"4,256,821,085.40",79321
"20-Jan-2021","EQ","2,887.20","2,964.00","2,865.65","2,883.50","2,875.00","2,881.55","2,918.09","22,339.95","2,015.20",1760329,"5,136,794,449.40",106226
"19-Jan-2021","EQ","2,888.00","2,929.00","2,852.15","2,873.00","2,880.00","2,883.50","2,894.98","22,339.95","2,015.20",1447495,"4,190,473,668.75",89866
"18-Jan-2021","EQ","2,853.15","2,912.70","2,815.00","2,857.30","2,860.00","2,873.00","2,862.38","22,339.95","2,015.20",2069601,"5,923,987,321.10",123342
"15-Jan-2021","EQ","2,880.00","2,902.00","2,840.00","2,886.60","2,848.00","2,857.30","2,871.40","22,339.95","2,015.20",882692,"2,534,559,023.25",60408
"14-Jan-2021","EQ","2,880.00","2,906.95","2,841.00","2,868.65","2,890.10","2,886.60","2,872.14","22,339.95","2,015.20",1159961,"3,331,566,367.35",69514
"13-Jan-2021","EQ","2,869.50","2,910.40","2,836.65","2,881.65","2,877.00","2,868.65","2,875.43","22,339.95","2,015.20",1878124,"5,400,404,759.80",100336
"12-Jan-2021","EQ","2,777.20","2,949.00","2,777.20","2,777.15","2,860.05","2,881.65","2,891.74","22,339.95","2,015.20",4829997,"13,967,082,385.40",258925
"11-Jan-2021","EQ","2,767.00","2,808.65","2,726.70","2,760.85","2,776.05","2,777.15","2,770.70","22,339.95","2,015.20",1616318,"4,478,330,296.90",89595
"08-Jan-2021","EQ","2,661.00","2,771.30","2,661.00","2,649.80","2,751.35","2,760.85","2,736.98","22,339.95","2,015.20",2585123,"7,075,419,751.60",109691
"07-Jan-2021","EQ","2,660.00","2,715.65","2,640.75","2,645.35","2,651.00","2,649.80","2,674.57","22,339.95","2,015.20",1250528,"3,344,621,776.20",53630
"06-Jan-2021","EQ","2,668.00","2,672.00","2,610.00","2,674.90","2,639.55","2,645.35","2,649.70","22,339.95","2,015.20",949386,"2,515,589,993.50",44789
"05-Jan-2021","EQ","2,630.00","2,685.00","2,616.00","2,655.70","2,668.05","2,674.90","2,650.61","22,339.95","2,015.20",1494362,"3,960,977,341.75",76947
"04-Jan-2021","EQ","2,591.00","2,670.00","2,580.00","2,542.70","2,653.00","2,655.70","2,621.18","22,339.95","2,015.20",3287511,"8,617,172,122.10",120708
"01-Jan-2021","EQ","2,531.00","2,555.00","2,515.80","2,530.90","2,551.90","2,542.70","2,534.15","22,876.60","2,015.20",914818,"2,318,286,407.90",37867
"31-Dec-2020","EQ","2,530.00","2,547.35","2,485.10","2,517.35","2,526.00","2,530.90","2,519.80","22,876.60","2,015.20",1763710,"4,444,198,401.20",73964
"30-Dec-2020","EQ","2,479.00","2,525.00","2,454.35","2,460.55","2,521.00","2,517.35","2,508.53","22,876.60","2,015.20",2429452,"6,094,341,847.50",91824
"29-Dec-2020","EQ","2,455.00","2,503.00","2,435.85","2,451.35","2,462.00","2,460.55","2,467.30","22,876.60","2,015.20",1955329,"4,824,382,366.60",94019
"28-Dec-2020","EQ","2,441.10","2,462.00","2,425.55","2,436.75","2,452.95","2,451.35","2,440.99","22,876.60","2,015.20",711668,"1,737,176,483.70",46218
"24-Dec-2020","EQ","2,459.00","2,474.00","2,427.50","2,446.70","2,437.00","2,436.75","2,442.80","22,876.60","2,015.20",599386,"1,464,179,587.60",37455
"23-Dec-2020","EQ","2,446.00","2,474.95","2,417.00","2,446.70","2,447.00","2,446.70","2,443.39","22,876.60","2,015.20",954704,"2,332,715,204.90",50045
"22-Dec-2020","EQ","2,400.00","2,464.00","2,382.45","2,396.40","2,446.05","2,446.70","2,415.35","22,876.60","2,015.20",1197777,"2,893,048,765.25",66802
"21-Dec-2020","EQ","2,460.00","2,497.35","2,340.60","2,480.95","2,404.00","2,396.40","2,422.35","22,876.60","2,015.20",1194154,"2,892,653,142.10",62683
"18-Dec-2020","EQ","2,459.00","2,490.00","2,425.20","2,466.60","2,481.25","2,480.95","2,459.48","22,876.60","2,015.20",849960,"2,090,455,870.75",50303
