"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"21-May-2020","EQ","74.10","74.95","73.00","74.10","74.35","74.45","74.17","170.75","71.15",10240766,"759,521,347.25",50131
"20-May-2020","EQ","72.35","74.50","71.90","72.05","74.10","74.10","73.63","170.75","71.15",12925558,"951,729,765.70",48348
"19-May-2020","EQ","72.85","73.40","71.80","71.55","72.25","72.05","72.56","170.75","71.15",12402582,"899,943,049.45",52859
"18-May-2020","EQ","75.55","75.80","71.15","75.50","71.50","71.55","72.60","170.75","71.15",17698491,"1,284,851,904.20",93276
"15-May-2020","EQ","75.75","76.40","75.20","75.15","75.50","75.50","75.90","170.75","72.80",15818086,"1,200,621,739.40",62382
"14-May-2020","EQ","76.00","76.45","75.00","76.00","75.15","75.15","75.49","170.75","72.80",9059402,"683,903,756.95",43679
"13-May-2020","EQ","77.90","77.90","75.75","74.90","76.35","76.00","76.21","170.75","72.80",18240702,"1,390,136,662.20",93813
"12-May-2020","EQ","75.85","76.70","74.60","75.35","74.95","74.90","75.37","170.75","72.80",16302858,"1,228,759,001.50",77409
"11-May-2020","EQ","75.55","76.30","74.80","74.35","75.45","75.35","75.38","170.75","72.80",12903300,"972,682,855.90",85975
"08-May-2020","EQ","76.10","77.00","74.05","75.75","74.50","74.35","75.14","170.75","72.80",14534653,"1,092,140,309.55",87417
"07-May-2020","EQ","76.85","77.00","75.60","76.55","75.75","75.75","76.07","170.75","72.80",13425918,"1,021,312,562.35",59405
"06-May-2020","EQ","76.80","77.30","72.80","78.70","76.80","76.55","75.60","170.75","72.80",26298393,"1,988,029,079.40",123378
"05-May-2020","EQ","81.00","82.00","78.40","79.75","78.80","78.70","80.32","170.75","74.45",13552151,"1,088,498,056.40",61616
"04-May-2020","EQ","82.65","82.70","79.50","84.20","79.80","79.75","80.39","170.75","74.45",12277492,"987,008,945.75",80094
"30-Apr-2020","EQ","81.55","84.50","81.30","80.50","84.15","84.20","82.88","170.75","74.45",21193860,"1,756,613,952.55",77748
"29-Apr-2020","EQ","80.00","81.15","79.80","79.65","80.70","80.50","80.59","170.75","74.45",12216675,"984,482,985.20",57307
"28-Apr-2020","EQ","82.10","82.50","79.30","81.50","79.60","79.65","80.57","170.75","74.45",18484160,"1,489,298,300.00",69529
"27-Apr-2020","EQ","82.40","83.05","81.30","81.50","81.45","81.50","82.33","170.75","74.45",6320557,"520,384,305.20",33698
"24-Apr-2020","EQ","82.25","84.40","81.10","83.10","81.30","81.50","82.95","170.75","74.45",10417195,"864,098,580.90",57556
"23-Apr-2020","EQ","83.40","85.00","82.80","83.00","83.20","83.10","83.90","170.75","74.45",9180558,"770,281,458.70",47337
"22-Apr-2020","EQ","82.95","83.75","79.15","83.00","83.40","83.00","81.49","170.75","74.45",15316400,"1,248,141,318.60",77681
"21-Apr-2020","EQ","86.80","86.80","82.50","87.55","82.95","83.00","84.41","170.75","74.45",13638140,"1,151,223,266.45",63729
"20-Apr-2020","EQ","87.75","89.50","85.75","86.00","87.70","87.55","88.03","170.75","74.45",17688009,"1,557,001,510.65",78655
"17-Apr-2020","EQ","86.05","86.80","85.00","84.70","86.00","86.00","85.95","170.75","74.45",9160107,"787,295,665.60",51198
"16-Apr-2020","EQ","83.25","85.80","82.55","83.20","84.65","84.70","84.73","170.75","74.45",11993071,"1,016,124,811.30",56611
"15-Apr-2020","EQ","84.00","86.30","82.80","83.15","83.45","83.20","84.67","170.75","74.45",13661968,"1,156,796,358.80",64754
"13-Apr-2020","EQ","84.50","84.50","81.80","83.40","83.25","83.15","83.02","170.75","74.45",9679851,"803,573,070.55",42732
"09-Apr-2020","EQ","82.70","84.20","81.85","81.75","83.40","83.40","83.05","170.75","74.45",13585658,"1,128,269,013.50",54475
"08-Apr-2020","EQ","82.85","86.00","81.10","83.00","81.50","81.75","83.68","170.75","74.45",20433621,"1,709,906,684.00",79547
"07-Apr-2020","EQ","82.00","83.70","80.00","79.50","82.85","83.00","82.37","170.75","74.45",16078424,"1,324,306,806.10",82065
"03-Apr-2020","EQ","81.00","82.10","76.60","78.95","79.60","79.50","79.13","170.75","74.45",17006294,"1,345,679,650.00",78460
"01-Apr-2020","EQ","81.65","82.20","78.00","81.65","79.45","78.95","79.57","170.75","74.45",10479535,"833,855,424.85",61479
"31-Mar-2020","EQ","78.00","82.50","77.05","76.80","81.30","81.65","80.95","170.75","74.45",24278037,"1,965,338,640.45",98539
"30-Mar-2020","EQ","75.00","78.30","74.45","76.90","76.80","76.80","76.72","170.75","74.45",11491396,"881,647,242.65",62528
"27-Mar-2020","EQ","78.50","80.15","76.05","78.00","77.00","76.90","77.43","170.75","74.65",13442836,"1,040,888,075.95",66222
"26-Mar-2020","EQ","78.00","78.50","74.65","77.85","78.20","78.00","77.09","170.75","74.65",18316505,"1,412,081,320.90",86875
"25-Mar-2020","EQ","77.80","80.95","77.00","79.70","77.25","77.85","78.68","170.75","76.00",18088609,"1,423,160,664.00",81986
"24-Mar-2020","EQ","82.90","84.00","77.65","80.75","79.75","79.70","79.67","170.75","76.00",15678126,"1,249,057,227.85",69769
"23-Mar-2020","EQ","82.00","87.25","80.00","90.60","81.40","80.75","82.52","170.75","76.00",14024553,"1,157,277,043.80",76425
"20-Mar-2020","EQ","89.00","92.95","88.10","87.95","90.90","90.60","90.55","170.75","76.00",20032128,"1,813,827,983.35",74272
"19-Mar-2020","EQ","84.45","90.80","82.40","87.60","88.00","87.95","87.47","170.75","76.00",21202946,"1,854,709,359.30",139154
"18-Mar-2020","EQ","90.25","91.35","86.45","89.40","87.45","87.60","88.11","170.75","76.00",18144753,"1,598,811,036.00",72994
"17-Mar-2020","EQ","90.00","93.50","88.95","89.70","89.10","89.40","91.45","170.75","76.00",17242692,"1,576,862,920.10",87256
"16-Mar-2020","EQ","90.40","92.60","87.65","92.25","89.70","89.70","90.09","170.75","76.00",29823600,"2,686,659,075.70",104308
"13-Mar-2020","EQ","80.30","93.25","76.00","87.90","91.95","92.25","89.72","170.75","76.00",41589406,"3,731,314,695.60",141577
"12-Mar-2020","EQ","93.00","93.65","87.25","96.90","87.60","87.90","90.39","170.75","87.25",28174778,"2,546,713,196.70",202985
"11-Mar-2020","EQ","100.05","100.10","95.05","99.40","95.10","96.90","96.97","170.75","95.05",20255316,"1,964,136,937.00",107240
"09-Mar-2020","EQ","102.30","105.25","98.00","100.80","98.60","99.40","102.34","170.75","98.00",33011189,"3,378,403,080.00",154576
"06-Mar-2020","EQ","101.80","101.80","99.30","104.80","100.80","100.80","100.31","170.75","99.30",24683806,"2,475,982,081.80",193641
"05-Mar-2020","EQ","107.55","108.40","104.45","106.60","104.90","104.80","106.29","170.75","100.90",10165175,"1,080,500,823.25",75253
"04-Mar-2020","EQ","106.80","108.75","105.75","106.65","106.85","106.60","107.14","170.75","100.90",13611167,"1,458,237,230.80",110919
"03-Mar-2020","EQ","105.50","107.80","104.30","103.95","106.75","106.65","106.17","170.75","100.90",13272595,"1,409,184,297.45",86695
"02-Mar-2020","EQ","108.45","112.90","103.10","105.75","104.00","103.95","107.13","170.75","100.90",14580876,"1,562,015,325.90",90858
"28-Feb-2020","EQ","103.80","107.40","100.90","105.65","106.25","105.75","104.07","170.75","100.90",24217885,"2,520,260,624.05",111732
"27-Feb-2020","EQ","108.35","108.35","105.00","108.35","105.65","105.65","106.30","170.75","105.00",17657965,"1,877,124,412.70",114720
"26-Feb-2020","EQ","110.20","111.30","108.00","110.45","108.35","108.35","109.30","170.75","107.55",11476899,"1,254,413,896.00",68117
"25-Feb-2020","EQ","111.90","112.95","110.10","110.55","110.85","110.45","111.66","170.75","107.55",11212323,"1,251,941,029.35",71439
"24-Feb-2020","EQ","112.80","113.10","110.15","112.30","110.30","110.55","111.74","170.75","107.55",7926996,"885,790,362.55",51606
"20-Feb-2020","EQ","113.55","114.45","112.00","114.20","112.40","112.30","112.98","170.75","107.55",10958877,"1,238,178,478.10",48914
"19-Feb-2020","EQ","113.80","114.50","112.65","112.65","114.20","114.20","113.70","170.75","107.55",8021126,"911,965,310.95",29421
"18-Feb-2020","EQ","111.90","115.10","110.45","111.80","112.70","112.65","112.27","170.75","107.55",14517328,"1,629,867,240.60",62594
"17-Feb-2020","EQ","115.00","115.30","111.25","115.10","111.80","111.80","112.17","170.75","107.55",9671741,"1,084,921,970.10",36612
"14-Feb-2020","EQ","114.70","115.70","113.70","114.75","115.20","115.10","114.99","170.75","107.55",11808749,"1,357,879,122.30",60383
"13-Feb-2020","EQ","114.95","115.75","114.25","115.10","114.75","114.75","114.85","170.75","107.55",9028140,"1,036,901,737.65",35665
"12-Feb-2020","EQ","116.05","116.95","114.65","116.05","115.05","115.10","115.33","170.75","107.55",11943767,"1,377,462,539.40",43677
"11-Feb-2020","EQ","116.00","117.40","115.70","115.80","116.05","116.05","116.38","170.75","107.55",10333935,"1,202,625,014.35",57370
"10-Feb-2020","EQ","117.40","118.35","115.25","117.50","115.80","115.80","116.66","170.75","107.55",13771283,"1,606,537,646.90",46266
"07-Feb-2020","EQ","116.70","117.75","115.00","117.05","117.65","117.50","116.47","170.75","107.55",10836941,"1,262,160,105.20",44964
"06-Feb-2020","EQ","115.50","117.50","115.40","114.70","116.80","117.05","116.61","170.75","107.55",13080297,"1,525,339,955.75",59248
"05-Feb-2020","EQ","114.85","115.85","113.90","113.80","114.70","114.70","114.90","170.75","107.55",15743983,"1,808,913,971.80",61028
"04-Feb-2020","EQ","110.00","114.20","109.50","108.05","114.10","113.80","112.26","170.75","107.55",21018948,"2,359,547,027.80",91857
